timestamp,air_temp,process_temp,rotational_speed,torque,tool_wear,power_kw,temp_diff,torque_speed_ratio,strain_index,wear_rate,anomaly,anomaly_type
2020-01-05 03:31:00,27.35,37.65,1509,33.0,153,5.215,10.3,0.0219,5049.0,0.0256,0,Normal
2020-01-05 03:32:00,27.35,37.65,1445,46.6,155,7.052,10.3,0.0322,7223.0,0.026,0,Normal
2020-01-05 03:33:00,27.35,37.65,1354,51.8,157,7.345,10.3,0.0383,8132.6,0.0263,0,Normal
2020-01-05 03:34:00,27.35,37.55,1488,39.4,159,6.139,10.2,0.0265,6264.6,0.0266,0,Normal
2020-01-05 03:35:00,27.35,37.55,1654,28.6,161,4.954,10.2,0.0173,4604.6,0.0269,0,Normal
2020-01-05 03:36:00,27.35,37.45,1378,51.5,166,7.432,10.1,0.0374,8549.0,0.0278,0,Normal
2020-01-05 03:37:00,27.45,37.55,1750,30.6,171,5.608,10.1,0.0175,5232.6,0.0286,0,Normal
2020-01-05 03:38:00,27.35,37.45,1448,46.3,173,7.021,10.1,0.032,8009.9,0.0289,0,Normal
2020-01-05 03:39:00,27.45,37.55,1501,45.3,175,7.12,10.1,0.0302,7927.5,0.0293,0,Normal
2020-01-05 03:40:00,27.45,37.55,1654,32.0,180,5.543,10.1,0.0193,5760.0,0.0301,0,Normal
2020-01-05 03:41:00,27.55,37.55,1347,46.5,183,6.559,10.0,0.0345,8509.5,0.0306,0,Normal
2020-01-05 03:42:00,27.55,37.65,1486,37.1,186,5.773,10.1,0.025,6900.6,0.0311,0,Normal
2020-01-05 03:43:00,27.65,37.65,1466,45.2,188,6.939,10.0,0.0308,8497.6,0.0314,0,Normal
2020-01-05 03:44:00,27.55,37.65,1346,52.0,193,7.33,10.1,0.0386,10036.0,0.0322,0,Normal
2020-01-05 03:45:00,27.55,37.55,1314,42.4,198,5.834,10.0,0.0323,8395.2,0.0331,0,Normal
2020-01-05 03:46:00,27.45,37.55,1440,52.5,200,7.917,10.1,0.0365,10500.0,0.0334,0,Normal
2020-01-05 03:47:00,27.55,37.65,1608,39.5,202,6.651,10.1,0.0246,7979.0,0.0337,0,Normal
2020-01-05 03:48:00,27.55,37.65,1296,58.2,204,7.899,10.1,0.0449,11872.8,0.0341,0,Normal
2020-01-05 03:49:00,27.55,37.55,1507,46.1,209,7.275,10.0,0.0306,9634.9,0.0349,0,Normal
2020-01-05 03:50:00,27.55,37.55,1343,51.6,211,7.257,10.0,0.0384,10887.6,0.0352,0,Normal
2020-01-05 03:51:00,27.55,37.55,1416,40.4,214,5.991,10.0,0.0285,8645.6,0.0357,0,Normal
2020-01-05 03:52:00,27.55,37.45,1288,47.2,216,6.366,9.9,0.0366,10195.2,0.036,0,Normal
2020-01-05 03:53:00,27.55,37.45,1407,42.4,218,6.247,9.9,0.0301,9243.2,0.0364,0,Normal
2020-01-05 03:54:00,27.45,37.25,1608,39.2,221,6.601,9.8,0.0244,8663.2,0.0369,0,Normal
2020-01-05 03:55:00,27.45,37.15,1920,22.3,223,4.484,9.7,0.0116,4972.9,0.0372,0,Normal
2020-01-05 03:56:00,27.35,37.05,1386,48.2,225,6.996,9.7,0.0348,10845.0,0.0375,0,Normal
2020-01-05 03:57:00,27.35,37.05,1571,34.6,228,5.692,9.7,0.022,7888.8,0.038,0,Normal
2020-01-05 03:58:00,27.25,37.05,1613,36.9,231,6.233,9.8,0.0229,8523.9,0.0385,0,Normal
2020-01-05 03:59:00,27.25,37.05,1671,30.5,234,5.337,9.8,0.0183,7137.0,0.039,1,Tool_Wear_Failure
2020-01-05 04:00:00,27.25,37.05,1431,43.2,0,6.474,9.8,0.0302,0.0,0.0,0,Normal
2020-01-05 04:01:00,27.25,37.05,1380,47.3,5,6.835,9.8,0.0343,236.5,0.0008,0,Normal
2020-01-05 04:02:00,27.35,37.15,1683,31.5,8,5.552,9.8,0.0187,252.0,0.0013,0,Normal
2020-01-05 04:03:00,27.25,37.05,1529,36.2,10,5.796,9.8,0.0237,362.0,0.0017,0,Normal
2020-01-05 04:04:00,27.35,37.25,1761,26.5,12,4.887,9.9,0.015,318.0,0.002,0,Normal
2020-01-05 04:05:00,27.45,37.35,1570,38.3,14,6.297,9.9,0.0244,536.2,0.0023,0,Normal
2020-01-05 04:06:00,27.45,37.35,2156,18.0,16,4.064,9.9,0.0083,288.0,0.0027,0,Normal
2020-01-05 04:07:00,27.55,37.45,1349,54.5,19,7.699,9.9,0.0404,1035.5,0.0032,0,Normal
2020-01-05 04:08:00,27.55,37.55,1431,39.3,22,5.889,10.0,0.0275,864.6,0.0037,0,Normal
2020-01-05 04:09:00,27.45,37.45,1931,22.0,24,4.449,10.0,0.0114,528.0,0.004,0,Normal
2020-01-05 04:10:00,27.55,37.55,1428,43.4,26,6.49,10.0,0.0304,1128.4,0.0043,0,Normal
2020-01-05 04:11:00,27.65,37.65,1564,36.2,31,5.929,10.0,0.0231,1122.2,0.0052,0,Normal
2020-01-05 04:12:00,27.65,37.75,1425,44.0,33,6.566,10.1,0.0309,1452.0,0.0055,0,Normal
2020-01-05 04:13:00,27.55,37.65,1597,30.5,38,5.101,10.1,0.0191,1159.0,0.0063,0,Normal
2020-01-05 04:14:00,27.65,37.65,1618,32.8,40,5.558,10.0,0.0203,1312.0,0.0067,0,Normal
2020-01-05 04:15:00,27.65,37.65,1520,38.0,45,6.049,10.0,0.025,1710.0,0.0075,0,Normal
2020-01-05 04:16:00,27.55,37.55,1425,45.3,48,6.76,10.0,0.0318,2174.4,0.008,0,Normal
2020-01-05 04:17:00,27.65,37.75,1398,38.2,50,5.592,10.1,0.0273,1910.0,0.0083,0,Normal
2020-01-05 04:18:00,27.65,37.75,1557,31.6,52,5.152,10.1,0.0203,1643.2,0.0086,0,Normal
2020-01-05 04:19:00,27.55,37.65,1519,43.9,55,6.983,10.1,0.0289,2414.5,0.0091,0,Normal
2020-01-05 04:20:00,27.55,37.65,1619,34.9,57,5.917,10.1,0.0216,1989.3,0.0095,0,Normal
2020-01-05 04:21:00,27.55,37.65,1814,21.4,59,4.065,10.1,0.0118,1262.6,0.0098,0,Normal
2020-01-05 04:22:00,27.55,37.75,1521,39.4,61,6.276,10.2,0.0259,2403.4,0.0101,0,Normal
2020-01-05 04:23:00,27.55,37.75,1369,51.2,63,7.34,10.2,0.0374,3225.6,0.0105,0,Normal
2020-01-05 04:24:00,27.55,37.75,1356,65.3,66,9.273,10.2,0.0482,4309.8,0.011,1,Power_Failure
2020-01-05 04:25:00,27.55,37.85,1336,53.3,68,7.457,10.3,0.0399,3624.4,0.0113,0,Normal
2020-01-05 04:26:00,27.55,37.85,1403,48.3,70,7.096,10.3,0.0344,3381.0,0.0116,0,Normal
2020-01-05 04:27:00,27.55,37.85,1413,44.3,72,6.555,10.3,0.0314,3189.6,0.0119,0,Normal
2020-01-05 04:28:00,27.45,37.75,1472,47.6,75,7.337,10.3,0.0323,3570.0,0.0124,0,Normal
2020-01-05 04:29:00,27.55,37.65,1452,47.9,77,7.283,10.1,0.033,3688.3,0.0128,0,Normal
2020-01-05 04:30:00,27.45,37.55,1397,53.7,80,7.856,10.1,0.0384,4296.0,0.0133,0,Normal
2020-01-05 04:31:00,27.45,37.55,1455,40.6,82,6.186,10.1,0.0279,3329.2,0.0136,0,Normal
2020-01-05 04:32:00,27.55,37.65,1754,27.7,84,5.088,10.1,0.0158,2326.8,0.0139,0,Normal
2020-01-05 04:33:00,27.45,37.75,1471,37.9,86,5.838,10.3,0.0258,3259.4,0.0143,0,Normal
2020-01-05 04:34:00,27.45,37.65,1389,48.1,88,6.996,10.2,0.0346,4232.8,0.0146,0,Normal
2020-01-05 04:35:00,27.45,37.75,1702,30.3,91,5.4,10.3,0.0178,2757.3,0.0151,0,Normal
2020-01-05 04:36:00,27.45,37.85,1401,54.6,94,8.01,10.4,0.039,5132.4,0.0156,0,Normal
2020-01-05 04:37:00,27.55,37.95,1426,46.2,97,6.899,10.4,0.0324,4481.4,0.0161,0,Normal
2020-01-05 04:38:00,27.55,37.85,1496,38.3,99,6.0,10.3,0.0256,3791.7,0.0164,0,Normal
2020-01-05 04:39:00,27.45,37.75,1433,42.6,101,6.393,10.3,0.0297,4302.6,0.0167,0,Normal
2020-01-05 04:40:00,27.55,37.95,1438,46.6,103,7.017,10.4,0.0324,4799.8,0.0171,0,Normal
2020-01-05 04:41:00,27.55,37.85,1418,49.3,106,7.321,10.3,0.0348,5225.8,0.0175,0,Normal
2020-01-05 04:42:00,27.65,37.85,1580,36.6,109,6.056,10.2,0.0232,3989.4,0.018,0,Normal
2020-01-05 04:43:00,27.55,37.75,1468,41.8,112,6.426,10.2,0.0285,4681.6,0.0185,0,Normal
2020-01-05 04:44:00,27.65,37.75,1522,41.7,115,6.646,10.1,0.0274,4795.5,0.019,0,Normal
2020-01-05 04:45:00,27.65,37.75,1311,55.8,118,7.661,10.1,0.0426,6584.4,0.0195,0,Normal
2020-01-05 04:46:00,27.75,37.85,1316,56.5,120,7.786,10.1,0.0429,6780.0,0.0198,0,Normal
2020-01-05 04:47:00,27.75,37.85,1853,23.6,122,4.579,10.1,0.0127,2879.2,0.0202,0,Normal
2020-01-05 04:48:00,27.75,37.85,1556,38.8,127,6.322,10.1,0.0249,4927.6,0.021,0,Normal
2020-01-05 04:49:00,27.75,37.85,1567,34.3,130,5.628,10.1,0.0219,4459.0,0.0215,0,Normal
2020-01-05 04:50:00,27.75,37.95,1546,37.7,133,6.104,10.2,0.0244,5014.1,0.022,0,Normal
2020-01-05 04:51:00,27.75,37.85,1382,51.2,136,7.41,10.1,0.037,6963.2,0.0225,0,Normal
2020-01-05 04:52:00,27.75,37.85,2003,20.2,138,4.237,10.1,0.0101,2787.6,0.0228,0,Normal
2020-01-05 04:53:00,27.65,37.75,1748,29.9,140,5.473,10.1,0.0171,4186.0,0.0231,0,Normal
2020-01-05 04:54:00,27.55,37.65,1518,40.1,142,6.374,10.1,0.0264,5694.2,0.0235,0,Normal
2020-01-05 04:55:00,27.55,37.65,1475,42.0,147,6.487,10.1,0.0285,6174.0,0.0243,0,Normal
2020-01-05 04:56:00,27.65,37.65,1634,29.2,149,4.996,10.0,0.0179,4350.8,0.0246,0,Normal
2020-01-05 04:57:00,27.65,37.65,1689,32.9,151,5.819,10.0,0.0195,4967.9,0.0249,0,Normal
2020-01-05 04:58:00,27.75,37.75,1636,35.3,153,6.048,10.0,0.0216,5400.9,0.0253,0,Normal
2020-01-05 04:59:00,27.75,37.85,2235,15.8,156,3.698,10.1,0.0071,2464.8,0.0257,0,Normal
2020-01-05 05:00:00,27.85,37.95,1615,35.6,158,6.021,10.1,0.022,5624.8,0.0261,0,Normal
2020-01-05 05:01:00,27.95,37.95,1618,29.5,160,4.998,10.0,0.0182,4720.0,0.0264,0,Normal
2020-01-05 05:02:00,27.95,38.05,1407,53.0,165,7.809,10.1,0.0377,8745.0,0.0272,0,Normal
2020-01-05 05:03:00,27.95,37.95,1450,43.3,168,6.575,10.0,0.0299,7274.4,0.0277,0,Normal
2020-01-05 05:04:00,27.95,37.95,1889,23.8,170,4.708,10.0,0.0126,4046.0,0.028,0,Normal
2020-01-05 05:05:00,27.85,37.75,1568,38.2,172,6.272,9.9,0.0244,6570.4,0.0284,0,Normal
2020-01-05 05:06:00,27.85,37.85,1804,25.8,174,4.874,10.0,0.0143,4489.2,0.0287,0,Normal
2020-01-05 05:07:00,27.85,37.85,1582,37.5,176,6.212,10.0,0.0237,6600.0,0.029,0,Normal
2020-01-05 05:08:00,27.85,37.75,2047,17.9,178,3.837,9.9,0.0087,3186.2,0.0293,0,Normal
2020-01-05 05:09:00,27.75,37.75,1601,34.0,181,5.7,10.0,0.0212,6154.0,0.0298,0,Normal
2020-01-05 05:10:00,27.75,37.75,1615,32.0,183,5.412,10.0,0.0198,5856.0,0.0301,0,Normal
2020-01-05 05:11:00,27.75,37.65,1452,43.6,185,6.63,9.9,0.03,8066.0,0.0305,0,Normal
2020-01-05 05:12:00,27.75,37.65,1695,30.2,188,5.36,9.9,0.0178,5677.6,0.031,0,Normal
2020-01-05 05:13:00,27.75,37.65,1790,26.2,191,4.911,9.9,0.0146,5004.2,0.0314,0,Normal
2020-01-05 05:14:00,27.85,37.65,1533,39.3,194,6.309,9.8,0.0256,7624.2,0.0319,0,Normal
2020-01-05 05:15:00,27.85,37.75,1813,28.5,197,5.411,9.9,0.0157,5614.5,0.0324,0,Normal
2020-01-05 05:16:00,27.85,37.75,1492,36.7,199,5.734,9.9,0.0246,7303.3,0.0327,0,Normal
2020-01-05 05:17:00,27.75,37.55,1479,43.3,201,6.706,9.8,0.0293,8703.3,0.0331,0,Normal
2020-01-05 05:18:00,27.65,37.55,1339,59.1,203,8.287,9.9,0.0441,11997.3,0.0334,1,Overstrain_Failure
2020-01-05 05:19:00,27.65,37.55,1371,44.7,205,6.418,9.9,0.0326,9163.5,0.0337,0,Normal
2020-01-05 05:20:00,27.75,37.55,1468,36.2,208,5.565,9.8,0.0247,7529.6,0.0342,0,Normal
2020-01-05 05:21:00,27.75,37.55,1517,41.7,210,6.624,9.8,0.0275,8757.0,0.0345,0,Normal
2020-01-05 05:22:00,27.75,37.55,1352,46.4,212,6.569,9.8,0.0343,9836.8,0.0349,0,Normal
2020-01-05 05:23:00,27.75,37.55,1389,50.0,214,7.273,9.8,0.036,10700.0,0.0352,0,Normal
2020-01-05 05:24:00,27.65,37.45,1505,36.2,0,5.705,9.8,0.0241,0.0,0.0,0,Normal
2020-01-05 05:25:00,27.75,37.45,1538,36.7,3,5.911,9.7,0.0239,110.1,0.0005,0,Normal
2020-01-05 05:26:00,27.75,37.65,1482,37.0,5,5.742,9.9,0.025,185.0,0.0008,0,Normal
2020-01-05 05:27:00,27.75,37.65,1599,33.0,7,5.526,9.9,0.0206,231.0,0.0011,0,Normal
2020-01-05 05:28:00,27.75,37.65,1476,39.0,10,6.028,9.9,0.0264,390.0,0.0016,0,Normal
2020-01-05 05:29:00,27.75,37.55,1509,37.5,12,5.926,9.8,0.0249,450.0,0.002,0,Normal
2020-01-05 05:30:00,27.75,37.65,1708,29.1,14,5.205,9.9,0.017,407.4,0.0023,0,Normal
2020-01-05 05:31:00,27.75,37.55,1412,57.5,16,8.502,9.8,0.0407,920.0,0.0026,0,Normal
2020-01-05 05:32:00,27.75,37.55,1658,28.5,18,4.948,9.8,0.0172,513.0,0.003,0,Normal
2020-01-05 05:33:00,27.85,37.65,1375,57.2,20,8.236,9.8,0.0416,1144.0,0.0033,0,Normal
2020-01-05 05:34:00,27.75,37.65,1402,48.1,22,7.062,9.9,0.0343,1058.2,0.0036,0,Normal
2020-01-05 05:35:00,27.75,37.55,1452,47.3,25,7.192,9.8,0.0326,1182.5,0.0041,0,Normal
2020-01-05 05:36:00,27.65,37.55,1483,40.8,28,6.336,9.9,0.0275,1142.4,0.0046,0,Normal
2020-01-05 05:37:00,27.75,37.65,1477,38.4,31,5.939,9.9,0.026,1190.4,0.0051,0,Normal
2020-01-05 05:38:00,27.65,37.55,1924,22.4,36,4.513,9.9,0.0116,806.4,0.0059,0,Normal
2020-01-05 05:39:00,27.75,37.55,1609,28.7,39,4.836,9.8,0.0178,1119.3,0.0064,0,Normal
2020-01-05 05:40:00,27.65,37.55,1886,21.1,44,4.167,9.9,0.0112,928.4,0.0072,0,Normal
2020-01-05 05:41:00,27.55,37.45,1616,29.6,47,5.009,9.9,0.0183,1391.2,0.0077,0,Normal
2020-01-05 05:42:00,27.55,37.55,1442,43.2,49,6.523,10.0,0.03,2116.8,0.008,0,Normal
2020-01-05 05:43:00,27.65,37.65,1407,45.1,51,6.645,10.0,0.0321,2300.1,0.0084,0,Normal
2020-01-05 05:44:00,27.65,37.65,1461,41.3,53,6.319,10.0,0.0283,2188.9,0.0087,0,Normal
2020-01-05 05:45:00,27.65,37.75,1522,46.2,56,7.364,10.1,0.0304,2587.2,0.0092,0,Normal
2020-01-05 05:46:00,27.75,37.85,1432,48.1,59,7.213,10.1,0.0336,2837.9,0.0097,0,Normal
2020-01-05 05:47:00,27.75,37.85,1438,49.0,61,7.379,10.1,0.0341,2989.0,0.01,0,Normal
2020-01-05 05:48:00,27.65,37.75,1678,28.1,63,4.938,10.1,0.0167,1770.3,0.0103,0,Normal
2020-01-05 05:49:00,27.65,37.75,1514,38.7,66,6.136,10.1,0.0256,2554.2,0.0108,0,Normal
2020-01-05 05:50:00,27.55,37.65,1534,41.3,69,6.634,10.1,0.0269,2849.7,0.0113,0,Normal
2020-01-05 05:51:00,27.55,37.65,1486,41.2,71,6.411,10.1,0.0277,2925.2,0.0116,0,Normal
2020-01-05 05:52:00,27.55,37.65,1925,22.0,74,4.435,10.1,0.0114,1628.0,0.0121,0,Normal
2020-01-05 05:53:00,27.55,37.65,1724,30.0,76,5.416,10.1,0.0174,2280.0,0.0124,0,Normal
2020-01-05 05:54:00,27.65,37.65,1549,35.5,79,5.758,10.0,0.0229,2804.5,0.0129,0,Normal
2020-01-05 05:55:00,27.65,37.75,1457,47.7,82,7.278,10.1,0.0327,3911.4,0.0134,0,Normal
2020-01-05 05:56:00,27.65,37.75,1453,43.9,84,6.68,10.1,0.0302,3687.6,0.0137,0,Normal
2020-01-05 05:57:00,27.65,37.85,1578,44.4,86,7.337,10.2,0.0281,3818.4,0.0141,0,Normal
2020-01-05 05:58:00,27.75,37.95,1325,61.4,88,8.519,10.2,0.0463,5403.2,0.0144,0,Normal
2020-01-05 05:59:00,27.75,37.95,1471,39.3,91,6.054,10.2,0.0267,3576.3,0.0149,0,Normal
2020-01-05 06:00:00,27.75,38.05,1472,40.0,93,6.166,10.3,0.0272,3720.0,0.0152,0,Normal
2020-01-05 06:01:00,27.75,37.95,1457,37.4,96,5.706,10.2,0.0257,3590.4,0.0157,0,Normal
2020-01-05 06:02:00,27.85,37.85,1402,55.3,98,8.119,10.0,0.0394,5419.4,0.016,0,Normal
2020-01-05 06:03:00,27.75,37.75,1477,41.5,100,6.419,10.0,0.0281,4150.0,0.0163,0,Normal
2020-01-05 06:04:00,27.75,37.75,1727,30.1,102,5.444,10.0,0.0174,3070.2,0.0167,0,Normal
2020-01-05 06:05:00,27.75,37.75,1995,20.2,105,4.22,10.0,0.0101,2121.0,0.0171,0,Normal
2020-01-05 06:06:00,27.75,37.75,1370,52.5,107,7.532,10.0,0.0383,5617.5,0.0175,0,Normal
2020-01-05 06:07:00,27.75,37.75,1228,66.4,109,8.539,10.0,0.0541,7237.6,0.0178,0,Normal
2020-01-05 06:08:00,27.75,37.85,1499,38.0,111,5.965,10.1,0.0254,4218.0,0.0181,0,Normal
2020-01-05 06:09:00,27.85,37.85,1508,46.9,113,7.406,10.0,0.0311,5299.7,0.0184,0,Normal
2020-01-05 06:10:00,27.85,37.75,1473,44.2,116,6.818,9.9,0.03,5127.2,0.0189,0,Normal
2020-01-05 06:11:00,27.85,37.85,1640,37.6,118,6.457,10.0,0.0229,4436.8,0.0192,0,Normal
2020-01-05 06:12:00,27.95,37.95,1429,42.5,123,6.36,10.0,0.0297,5227.5,0.0201,0,Normal
2020-01-05 06:13:00,27.95,37.95,1470,40.9,125,6.296,10.0,0.0278,5112.5,0.0204,0,Normal
2020-01-05 06:14:00,27.85,37.85,1581,37.0,127,6.126,10.0,0.0234,4699.0,0.0207,0,Normal
2020-01-05 06:15:00,27.85,37.75,1740,28.9,129,5.266,9.9,0.0166,3728.1,0.021,0,Normal
2020-01-05 06:16:00,27.75,37.65,1390,40.6,131,5.91,9.9,0.0292,5318.6,0.0213,0,Normal
2020-01-05 06:17:00,27.75,37.65,1988,19.7,136,4.101,9.9,0.0099,2679.2,0.0222,0,Normal
2020-01-05 06:18:00,27.65,37.55,1452,43.0,139,6.538,9.9,0.0296,5977.0,0.0226,0,Normal
2020-01-05 06:19:00,27.65,37.55,1586,33.4,142,5.547,9.9,0.0211,4742.8,0.0231,0,Normal
2020-01-05 06:20:00,27.65,37.55,1589,34.3,144,5.708,9.9,0.0216,4939.2,0.0234,0,Normal
2020-01-05 06:21:00,27.65,37.65,1486,45.7,146,7.112,10.0,0.0308,6672.2,0.0238,0,Normal
2020-01-05 06:22:00,27.75,37.75,1755,27.9,148,5.128,10.0,0.0159,4129.2,0.0241,0,Normal
2020-01-05 06:23:00,27.85,37.75,1575,34.6,150,5.707,9.9,0.022,5190.0,0.0244,0,Normal
2020-01-05 06:24:00,27.95,37.95,1615,37.7,153,6.376,10.0,0.0233,5768.1,0.0249,0,Normal
2020-01-05 06:25:00,27.95,37.95,1436,41.8,156,6.286,10.0,0.0291,6520.8,0.0254,0,Normal
2020-01-05 06:26:00,27.95,37.95,1470,40.6,159,6.25,10.0,0.0276,6455.4,0.0259,0,Normal
2020-01-05 06:27:00,27.95,37.95,2089,19.8,162,4.331,10.0,0.0095,3207.6,0.0264,0,Normal
2020-01-05 06:28:00,27.95,38.05,1564,37.0,165,6.06,10.1,0.0237,6105.0,0.0268,0,Normal
2020-01-05 06:29:00,27.85,37.95,1420,47.4,167,7.048,10.1,0.0334,7915.8,0.0272,0,Normal
2020-01-05 06:30:00,27.95,37.95,1711,29.1,170,5.214,10.0,0.017,4947.0,0.0276,0,Normal
2020-01-05 06:31:00,27.95,38.05,1555,35.3,172,5.748,10.1,0.0227,6071.6,0.028,0,Normal
2020-01-05 06:32:00,27.95,37.95,1592,35.7,174,5.952,10.0,0.0224,6211.8,0.0283,0,Normal
2020-01-05 06:33:00,27.85,37.95,1236,64.4,177,8.336,10.1,0.0521,11398.8,0.0288,1,Overstrain_Failure
2020-01-05 06:34:00,27.85,37.75,1765,24.2,179,4.473,9.9,0.0137,4331.8,0.0291,0,Normal
2020-01-05 06:35:00,27.85,37.85,1634,31.2,182,5.339,10.0,0.0191,5678.4,0.0296,0,Normal
2020-01-05 06:36:00,27.95,37.95,1508,41.5,184,6.554,10.0,0.0275,7636.0,0.0299,0,Normal
2020-01-05 06:37:00,27.95,38.05,1774,29.6,186,5.499,10.1,0.0167,5505.6,0.0302,0,Normal
2020-01-05 06:38:00,27.95,37.85,1677,29.1,188,5.11,9.9,0.0174,5470.8,0.0305,0,Normal
2020-01-05 06:39:00,27.85,37.85,1399,58.0,190,8.497,10.0,0.0415,11020.0,0.0308,1,Overstrain_Failure
2020-01-05 06:40:00,27.85,37.75,1570,34.0,192,5.59,9.9,0.0217,6528.0,0.0312,0,Normal
2020-01-05 06:41:00,27.85,37.75,1479,44.3,194,6.861,9.9,0.03,8594.2,0.0315,0,Normal
2020-01-05 06:42:00,27.85,37.65,1558,34.9,196,5.694,9.8,0.0224,6840.4,0.0318,0,Normal
2020-01-05 06:43:00,27.65,37.55,1358,48.1,198,6.84,9.9,0.0354,9523.8,0.0321,0,Normal
2020-01-05 06:44:00,27.75,37.55,1656,30.7,200,5.324,9.8,0.0185,6140.0,0.0324,0,Normal
2020-01-05 06:45:00,27.75,37.55,1523,35.8,205,5.71,9.8,0.0235,7339.0,0.0332,0,Normal
2020-01-05 06:46:00,27.75,37.55,1403,40.6,207,5.965,9.8,0.0289,8404.2,0.0336,0,Normal
2020-01-05 06:47:00,27.75,37.55,1362,51.6,212,7.36,9.8,0.0379,10939.2,0.0344,0,Normal
2020-01-05 06:48:00,27.55,37.45,1778,27.1,215,5.046,9.9,0.0152,5826.5,0.0349,0,Normal
2020-01-05 06:49:00,27.55,37.35,1448,38.2,218,5.792,9.8,0.0264,8327.6,0.0353,0,Normal
2020-01-05 06:50:00,27.65,37.35,1559,40.1,220,6.547,9.7,0.0257,8822.0,0.0357,0,Normal
2020-01-05 06:51:00,27.65,37.45,1416,42.2,225,6.258,9.8,0.0298,9495.0,0.0365,0,Normal
2020-01-05 06:52:00,27.65,37.45,1577,37.9,227,6.259,9.8,0.024,8603.3,0.0368,1,Tool_Wear_Failure
2020-01-05 06:53:00,27.65,37.55,1633,27.8,0,4.754,9.9,0.017,0.0,0.0,0,Normal
2020-01-05 06:54:00,27.75,37.55,1573,31.2,2,5.139,9.8,0.0198,62.4,0.0003,0,Normal
2020-01-05 06:55:00,27.75,37.65,1517,44.3,4,7.037,9.9,0.0292,177.2,0.0006,0,Normal
2020-01-05 06:56:00,27.85,37.75,1515,37.3,6,5.918,9.9,0.0246,223.8,0.001,0,Normal
2020-01-05 06:57:00,27.85,37.65,1527,45.3,8,7.244,9.8,0.0297,362.4,0.0013,0,Normal
2020-01-05 06:58:00,27.95,37.75,1282,67.9,10,9.116,9.8,0.053,679.0,0.0016,1,Power_Failure
2020-01-05 06:59:00,27.95,37.75,1396,45.1,12,6.593,9.8,0.0323,541.2,0.0019,0,Normal
2020-01-05 07:00:00,27.85,37.75,1492,44.6,15,6.968,9.9,0.0299,669.0,0.0024,0,Normal
2020-01-05 07:01:00,27.85,37.65,1975,19.7,17,4.074,9.8,0.01,334.9,0.0027,0,Normal
2020-01-05 07:02:00,27.85,37.65,1475,35.3,19,5.452,9.8,0.0239,670.7,0.0031,0,Normal
2020-01-05 07:03:00,27.85,37.75,1495,37.3,21,5.84,9.9,0.0249,783.3,0.0034,0,Normal
2020-01-05 07:04:00,27.85,37.85,1553,35.8,26,5.822,10.0,0.0231,930.8,0.0042,0,Normal
2020-01-05 07:05:00,27.95,37.85,1918,21.7,28,4.358,9.9,0.0113,607.6,0.0045,0,Normal
2020-01-05 07:06:00,27.95,37.85,1413,46.6,30,6.895,9.9,0.033,1398.0,0.0048,0,Normal
2020-01-05 07:07:00,27.85,37.85,1437,56.0,33,8.427,10.0,0.039,1848.0,0.0053,0,Normal
2020-01-05 07:08:00,27.85,37.75,1450,45.9,35,6.97,9.9,0.0317,1606.5,0.0057,0,Normal
2020-01-05 07:09:00,27.85,37.75,1910,21.9,37,4.38,9.9,0.0115,810.3,0.006,0,Normal
2020-01-05 07:10:00,27.75,37.75,1749,26.4,40,4.835,10.0,0.0151,1056.0,0.0065,0,Normal
2020-01-05 07:11:00,27.85,37.75,1916,22.0,42,4.414,9.9,0.0115,924.0,0.0068,0,Normal
2020-01-05 07:12:00,27.85,37.75,1428,45.3,47,6.774,9.9,0.0317,2129.1,0.0076,0,Normal
2020-01-05 07:13:00,27.85,37.75,1578,38.4,49,6.346,9.9,0.0243,1881.6,0.0079,0,Normal
2020-01-05 07:14:00,27.75,37.65,1571,39.9,51,6.564,9.9,0.0254,2034.9,0.0082,0,Normal
2020-01-05 07:15:00,27.75,37.65,1729,30.2,53,5.468,9.9,0.0175,1600.6,0.0086,0,Normal
2020-01-05 07:16:00,27.75,37.65,1701,30.4,55,5.415,9.9,0.0179,1672.0,0.0089,0,Normal
2020-01-05 07:17:00,27.75,37.65,1493,45.8,57,7.161,9.9,0.0307,2610.6,0.0092,0,Normal
2020-01-05 07:18:00,27.85,37.75,1554,32.7,59,5.321,9.9,0.021,1929.3,0.0095,0,Normal
2020-01-05 07:19:00,27.75,37.75,1497,43.2,62,6.772,10.0,0.0289,2678.4,0.01,0,Normal
2020-01-05 07:20:00,27.85,37.75,1679,29.8,64,5.24,9.9,0.0177,1907.2,0.0103,0,Normal
2020-01-05 07:21:00,27.85,37.75,1510,44.5,66,7.037,9.9,0.0295,2937.0,0.0106,0,Normal
2020-01-05 07:22:00,27.85,37.75,1296,54.9,69,7.451,9.9,0.0424,3788.1,0.0111,0,Normal
2020-01-05 07:23:00,27.85,37.75,1404,41.8,71,6.146,9.9,0.0298,2967.8,0.0114,0,Normal
2020-01-05 07:24:00,27.75,37.65,1519,34.9,73,5.552,9.9,0.023,2547.7,0.0118,0,Normal
2020-01-05 07:25:00,27.75,37.55,1696,27.3,76,4.849,9.8,0.0161,2074.8,0.0122,0,Normal
2020-01-05 07:26:00,27.65,37.45,1669,28.4,79,4.964,9.8,0.017,2243.6,0.0127,0,Normal
