timestamp,ambient_temp,ambient_humidity,fan_speed,lubrication_flow,motor_temp,spindle_speed,vibration,acoustic_emission,power_draw,tool_wear,anomaly,anomaly_type
2024-01-02 06:01:00,52.53,49.01,1162.8,3.41,75.73,2163.0,2.55,69.9,9.87,27.59,1,A3_Heatwave
2024-01-02 06:02:00,51.7,50.47,1089.3,3.59,76.01,2154.0,2.48,69.1,9.62,26.69,1,A3_Heatwave
2024-01-02 06:03:00,52.91,48.81,1141.4,3.48,74.27,2096.1,2.36,69.54,9.39,25.61,1,A3_Heatwave
2024-01-02 06:04:00,52.22,49.18,1212.1,3.35,72.82,2025.6,2.3,67.77,8.84,24.46,1,A3_Heatwave
2024-01-02 06:05:00,51.39,50.78,1155.6,3.72,74.15,2044.4,2.25,67.84,9.39,25.69,1,A3_Heatwave
2024-01-02 06:06:00,51.66,49.85,1168.8,3.53,74.27,2227.1,2.39,69.25,9.71,27.32,1,A3_Heatwave
2024-01-02 06:07:00,52.57,46.77,1218.0,3.59,74.78,2227.4,2.19,67.62,9.58,26.24,1,A3_Heatwave
2024-01-02 06:08:00,52.5,49.88,1087.3,3.16,75.6,2068.5,2.58,71.99,10.64,27.26,1,A3_Heatwave
2024-01-02 06:09:00,52.01,50.58,1119.4,3.02,76.85,2277.5,2.73,71.96,10.33,30.6,1,A3_Heatwave
2024-01-02 06:10:00,52.06,49.98,1147.8,3.21,75.25,2180.8,2.39,69.16,9.87,27.12,1,A3_Heatwave
2024-01-02 06:11:00,51.53,48.83,1171.3,3.4,74.58,2182.0,2.57,70.38,9.91,28.22,1,A3_Heatwave
2024-01-02 06:12:00,52.53,49.17,1196.3,3.62,76.32,2276.3,2.41,67.78,10.42,29.04,1,A3_Heatwave
2024-01-02 06:13:00,51.6,51.19,1134.9,3.03,75.37,2210.4,2.58,71.17,10.13,28.82,1,A3_Heatwave
2024-01-02 06:14:00,52.34,48.63,1173.6,3.82,74.77,2171.8,2.41,69.6,9.67,26.73,1,A3_Heatwave
2024-01-02 06:15:00,52.54,49.65,1135.6,3.53,74.75,2076.0,2.35,68.82,10.18,25.83,1,A3_Heatwave
2024-01-02 06:16:00,52.02,47.53,1198.9,3.77,71.53,2038.5,2.28,68.47,8.85,25.47,1,A3_Heatwave
2024-01-02 06:17:00,52.39,53.73,1126.6,3.32,74.94,2180.8,2.43,69.82,9.74,27.71,1,A3_Heatwave
2024-01-02 06:18:00,52.74,48.54,1156.0,3.6,75.54,2162.4,2.55,69.86,10.21,28.78,1,A3_Heatwave
2024-01-02 06:19:00,52.11,50.84,1156.4,3.52,74.47,2100.2,2.26,68.59,9.17,25.87,1,A3_Heatwave
2024-01-02 06:20:00,51.93,47.67,1181.1,3.66,73.57,2250.5,2.49,70.3,10.14,28.6,1,A3_Heatwave
2024-01-02 06:21:00,51.97,47.65,1146.5,3.45,74.68,2248.4,2.23,68.47,9.55,26.87,1,A3_Heatwave
2024-01-02 06:22:00,51.7,48.04,1159.3,3.59,74.95,2147.0,2.25,68.14,9.83,27.23,1,A3_Heatwave
2024-01-02 06:23:00,51.69,47.12,1180.5,3.72,74.02,2148.1,2.33,68.87,9.85,27.72,1,A3_Heatwave
2024-01-02 06:24:00,52.18,48.03,1181.0,3.37,75.32,2213.6,2.44,70.41,9.87,29.27,1,A3_Heatwave
2024-01-02 06:25:00,51.93,48.06,1181.9,3.55,75.65,2228.9,2.43,70.02,9.65,28.83,1,A3_Heatwave
2024-01-02 06:26:00,52.13,47.59,1168.4,3.12,74.22,2175.0,2.51,68.92,9.71,29.25,1,A3_Heatwave
2024-01-02 06:27:00,51.4,50.91,1148.8,3.64,75.7,2294.6,2.34,69.33,9.97,28.57,1,A3_Heatwave
2024-01-02 06:28:00,51.96,51.96,1139.9,3.89,75.28,2191.2,2.21,68.43,9.87,27.23,1,A3_Heatwave
2024-01-02 06:29:00,52.41,49.94,1167.1,3.25,76.1,2215.5,2.56,71.09,10.19,29.12,1,A3_Heatwave
2024-01-02 06:30:00,51.55,47.79,1189.5,3.48,76.28,2282.6,2.45,69.64,10.28,29.66,1,A3_Heatwave
2024-01-02 06:31:00,52.01,49.6,1152.3,3.68,75.57,2239.6,2.54,69.85,10.19,29.85,1,A3_Heatwave
2024-01-02 06:32:00,51.26,48.57,1158.1,3.51,75.57,2277.5,2.46,68.66,10.33,28.71,1,A3_Heatwave
2024-01-02 06:33:00,51.48,47.93,1119.1,3.53,76.04,2156.1,2.49,69.34,9.83,29.52,1,A3_Heatwave
2024-01-02 06:34:00,52.32,48.43,1190.2,3.42,74.04,2128.8,2.41,70.02,9.67,28.64,1,A3_Heatwave
2024-01-02 06:35:00,51.88,46.33,1175.7,3.41,75.53,2244.7,2.43,69.56,9.98,29.11,1,A3_Heatwave
2024-01-02 06:36:00,52.73,47.1,1190.7,3.48,74.46,2116.4,2.16,67.67,9.21,26.72,1,A3_Heatwave
2024-01-02 06:37:00,52.17,50.96,1158.5,3.51,75.39,2226.7,2.56,71.1,10.37,29.53,1,A3_Heatwave
2024-01-02 06:38:00,52.21,51.13,1125.6,3.26,75.55,2253.7,2.44,70.28,10.3,29.25,1,A3_Heatwave
2024-01-02 06:39:00,51.57,50.32,1144.0,3.49,73.83,2133.8,2.31,68.01,9.86,28.73,1,A3_Heatwave
2024-01-02 06:40:00,27.53,49.81,1165.5,3.81,56.79,2220.6,1.78,64.29,7.67,24.86,0,Normal
2024-01-02 06:41:00,27.91,47.09,1196.9,3.42,54.6,2042.9,1.73,61.72,7.44,23.57,0,Normal
2024-01-02 06:42:00,26.88,47.32,1105.8,3.25,56.24,2183.2,2.02,65.07,8.37,26.03,0,Normal
2024-01-02 06:43:00,26.76,50.45,1156.2,3.47,55.47,2195.2,1.84,63.84,8.27,25.88,0,Normal
2024-01-02 06:44:00,28.34,47.54,1199.6,3.36,56.92,2276.0,1.95,65.24,7.75,27.2,0,Normal
2024-01-02 06:45:00,27.27,48.73,1148.8,3.23,54.73,2120.6,1.95,64.42,7.74,26.11,0,Normal
2024-01-02 06:46:00,28.16,46.64,1185.2,3.53,57.84,2258.7,1.99,64.6,8.22,27.74,0,Normal
2024-01-02 06:47:00,27.54,49.57,1155.2,3.36,56.42,2142.3,1.8,63.36,8.21,25.67,0,Normal
2024-01-02 06:48:00,27.56,46.61,1153.0,3.38,57.92,2271.1,1.87,65.97,7.51,26.67,0,Normal
2024-01-02 06:49:00,27.89,46.34,1167.5,3.53,56.83,2260.6,1.82,63.71,7.71,25.95,0,Normal
2024-01-02 06:50:00,27.25,47.14,1147.2,3.19,55.3,2159.2,1.9,64.34,8.23,25.82,0,Normal
2024-01-02 06:51:00,27.78,47.82,1192.7,3.15,58.02,2404.4,2.02,63.55,8.47,28.45,0,Normal
2024-01-02 06:52:00,27.55,46.48,1152.6,3.63,56.4,2100.2,1.77,62.75,7.23,24.89,0,Normal
2024-01-02 06:53:00,27.1,47.89,1139.4,3.11,57.13,2252.7,2.03,65.26,8.71,28.0,0,Normal
2024-01-02 06:54:00,27.95,46.33,1223.3,3.3,56.81,2240.9,1.7,61.85,7.42,26.14,0,Normal
2024-01-02 06:55:00,27.68,47.49,1197.5,3.14,56.29,2144.7,1.8,63.87,8.04,24.96,0,Normal
2024-01-02 06:56:00,27.75,45.52,1128.5,3.4,58.8,2298.3,1.73,62.88,7.67,26.67,0,Normal
2024-01-02 06:57:00,27.25,48.78,1145.9,3.59,56.19,2181.8,1.78,62.65,7.35,26.41,0,Normal
2024-01-02 06:58:00,28.67,47.96,1199.5,3.52,57.52,2213.1,2.0,64.29,8.24,27.98,0,Normal
2024-01-02 06:59:00,28.34,46.89,1194.9,3.98,56.27,2187.4,1.54,63.01,7.27,23.82,0,Normal
2024-01-02 07:00:00,28.41,48.88,1150.8,3.72,56.52,2149.5,1.64,62.81,7.66,24.98,0,Normal
2024-01-02 07:01:00,27.79,49.67,1204.8,3.31,57.07,2235.2,1.94,63.76,8.66,27.51,0,Normal
2024-01-02 07:02:00,27.11,50.08,1182.7,3.26,56.25,2287.1,1.88,64.46,8.05,27.72,0,Normal
2024-01-02 07:03:00,28.97,45.67,1211.4,4.04,54.89,2111.6,1.52,62.25,7.74,23.44,0,Normal
2024-01-02 07:04:00,27.99,47.36,1213.6,3.71,56.61,2281.2,1.91,63.89,8.24,28.86,0,Normal
2024-01-02 07:05:00,27.66,49.05,1184.6,3.62,54.43,2037.3,1.62,62.89,7.48,24.01,0,Normal
2024-01-02 07:06:00,28.27,46.23,1196.6,3.51,58.15,2261.5,1.8,64.38,7.38,27.44,0,Normal
2024-01-02 07:07:00,28.67,43.27,1232.3,3.55,57.97,2344.3,1.77,64.1,8.4,27.67,0,Normal
2024-01-02 07:08:00,28.1,47.86,1209.5,3.2,56.13,2146.4,2.14,64.93,8.24,28.57,0,Normal
2024-01-02 07:09:00,28.77,44.22,1174.4,3.53,57.51,2179.7,1.99,63.87,7.98,27.74,0,Normal
2024-01-02 07:10:00,28.7,44.61,1209.7,3.51,55.76,2144.1,1.76,61.98,8.21,26.23,0,Normal
2024-01-02 07:11:00,27.64,47.95,1156.2,3.32,55.68,2228.4,1.92,63.64,7.84,27.68,0,Normal
2024-01-02 07:12:00,27.86,47.4,1189.9,3.39,55.84,2127.5,1.78,63.07,7.16,26.89,0,Normal
2024-01-02 07:13:00,28.7,43.92,1205.9,3.8,58.51,2232.4,1.91,64.19,8.42,28.42,0,Normal
2024-01-02 07:14:00,26.89,49.55,1123.2,3.47,57.72,2265.8,1.86,63.97,7.71,28.22,0,Normal
2024-01-02 07:15:00,28.19,48.4,1180.8,3.91,58.79,2311.0,1.84,65.2,8.3,28.79,0,Normal
2024-01-02 07:16:00,27.58,46.37,1178.1,3.15,55.78,2155.1,1.97,64.19,8.31,28.12,0,Normal
2024-01-02 07:17:00,28.08,49.07,1170.6,3.4,54.98,2201.4,2.0,64.42,8.12,28.84,0,Normal
2024-01-02 07:18:00,28.19,44.62,1191.6,3.19,55.34,2051.1,1.91,62.74,7.53,26.68,0,Normal
2024-01-02 07:19:00,28.18,50.15,1203.7,3.26,56.24,2180.0,2.04,66.44,7.96,28.54,0,Normal
2024-01-02 07:20:00,28.1,46.49,1181.3,3.33,57.4,2257.0,1.94,63.52,8.57,29.07,0,Normal
2024-01-02 07:21:00,27.86,47.78,1182.7,3.56,58.52,2330.6,1.92,63.96,8.03,29.36,0,Normal
2024-01-02 07:22:00,29.57,41.63,1246.0,3.55,54.3,2143.0,1.55,62.3,7.55,25.42,0,Normal
2024-01-02 07:23:00,29.38,44.72,1219.5,3.36,55.42,2186.4,1.87,63.96,8.49,28.34,0,Normal
2024-01-02 07:24:00,27.89,47.84,1182.8,3.05,56.49,2200.7,2.05,66.11,8.3,29.56,0,Normal
2024-01-02 07:25:00,29.28,44.86,1181.7,3.8,57.99,2238.8,1.82,64.31,7.99,28.67,0,Normal
2024-01-02 07:26:00,28.32,45.89,1203.1,3.44,56.4,2192.7,1.8,63.41,7.78,27.79,0,Normal
2024-01-02 07:27:00,28.6,44.8,1200.3,3.28,57.33,2238.5,2.11,66.1,8.18,30.15,0,Normal
2024-01-02 07:28:00,28.53,48.04,1222.7,3.55,54.94,2130.3,1.82,64.25,7.44,27.7,0,Normal
2024-01-02 07:29:00,28.25,46.89,1186.2,3.54,56.71,2209.4,1.99,64.19,8.14,28.75,0,Normal
2024-01-02 07:30:00,29.1,47.64,1156.5,3.44,58.66,2228.0,1.87,64.83,8.34,28.79,0,Normal
2024-01-02 07:31:00,28.69,45.27,1151.3,3.53,56.5,2108.3,1.73,62.93,8.08,26.4,0,Normal
2024-01-02 07:32:00,28.41,45.91,1206.6,3.27,55.89,2174.8,2.02,64.65,7.42,29.23,0,Normal
2024-01-02 07:33:00,28.02,48.49,1166.1,3.65,56.52,2186.2,1.81,63.65,7.11,27.4,0,Normal
2024-01-02 07:34:00,28.25,44.42,1195.8,3.3,55.92,2224.1,1.87,63.55,8.42,29.11,0,Normal
2024-01-02 07:35:00,27.89,45.67,1180.7,3.38,56.4,2137.1,1.81,63.24,7.75,27.54,0,Normal
2024-01-02 07:36:00,28.74,47.61,1190.7,3.63,55.95,2118.7,1.76,63.89,7.64,27.68,0,Normal
2024-01-02 07:37:00,28.16,45.25,1180.8,3.74,58.29,2311.0,2.02,63.91,8.59,30.99,0,Normal
2024-01-02 07:38:00,28.65,43.4,1171.3,3.82,58.01,2243.7,1.83,63.13,8.03,28.25,0,Normal
2024-01-02 07:39:00,29.49,47.42,1209.4,3.71,57.44,2172.0,1.9,64.64,8.56,28.57,0,Normal
2024-01-02 07:40:00,29.42,42.65,1193.9,3.44,57.25,2240.9,1.98,64.57,8.33,29.95,0,Normal
2024-01-02 07:41:00,28.83,46.08,1187.3,3.19,55.8,2128.6,1.81,64.18,7.54,27.96,0,Normal
2024-01-02 07:42:00,28.82,45.92,1188.4,3.78,58.18,2269.6,1.79,63.9,7.99,29.86,0,Normal
2024-01-02 07:43:00,29.83,39.79,1210.9,3.77,57.43,2204.4,1.77,62.53,7.86,29.18,0,Normal
2024-01-02 07:44:00,29.17,44.79,1226.5,3.37,58.12,2219.8,1.83,63.92,7.81,28.82,0,Normal
2024-01-02 07:45:00,28.77,46.59,1192.1,3.68,57.53,2235.5,1.81,64.07,8.52,28.61,0,Normal
2024-01-02 07:46:00,28.24,47.4,1210.4,3.43,54.75,2067.2,1.9,64.05,7.62,27.79,0,Normal
2024-01-02 07:47:00,29.17,46.54,1241.9,3.8,55.07,2169.2,1.72,62.52,7.25,27.76,0,Normal
2024-01-02 07:48:00,29.41,44.18,1229.6,3.4,54.81,2094.6,1.7,62.55,7.54,26.98,0,Normal
2024-01-02 07:49:00,28.7,47.1,1207.4,3.9,56.97,2219.8,1.98,64.19,8.55,29.7,0,Normal
2024-01-02 07:50:00,29.19,44.13,1211.9,3.66,58.25,2308.9,1.84,63.04,8.56,30.3,0,Normal
2024-01-02 07:51:00,28.88,43.6,1219.2,3.86,58.32,2407.7,1.85,62.99,8.23,31.93,0,Normal
2024-01-02 07:52:00,28.99,43.57,1202.0,3.41,57.44,2239.0,2.07,65.43,7.96,31.56,0,Normal
2024-01-02 07:53:00,27.86,45.36,1201.8,3.58,56.56,2230.1,1.93,63.63,8.49,30.37,0,Normal
2024-01-02 07:54:00,29.01,46.99,1215.6,3.31,53.94,2055.4,1.75,63.29,6.84,27.02,0,Normal
2024-01-02 07:55:00,29.63,42.09,1203.6,3.67,57.3,2157.8,1.9,63.75,8.05,29.25,0,Normal
2024-01-02 07:56:00,28.85,46.18,1219.4,3.68,55.17,2175.3,1.79,62.36,7.53,28.91,0,Normal
2024-01-02 07:57:00,29.21,44.72,1206.6,3.98,56.27,2174.9,1.6,62.02,7.96,27.43,0,Normal
2024-01-02 07:58:00,28.83,45.65,1194.0,3.6,57.49,2178.9,1.61,64.0,7.36,28.02,0,Normal
2024-01-02 07:59:00,29.41,46.81,1196.3,3.64,57.91,2215.6,1.82,63.7,7.77,29.65,0,Normal
2024-01-02 08:00:00,29.14,44.59,1207.0,3.41,59.58,2528.0,2.29,67.16,9.45,5.01,0,Normal
2024-01-02 08:01:00,28.8,46.78,1220.9,3.61,62.48,2678.5,2.26,66.98,9.97,5.22,0,Normal
2024-01-02 08:02:00,29.96,43.83,1241.4,3.42,61.49,2514.5,2.27,65.84,9.76,4.9,0,Normal
2024-01-02 08:03:00,29.78,43.87,1224.4,3.52,61.78,2642.7,2.3,68.04,9.8,5.19,0,Normal
2024-01-02 08:04:00,29.03,48.9,1215.6,3.53,64.39,2803.8,2.28,67.08,10.25,5.83,0,Normal
2024-01-02 08:05:00,29.6,42.25,1243.8,3.43,61.21,2594.7,2.22,65.6,9.75,5.34,0,Normal
2024-01-02 08:06:00,29.64,46.28,1209.1,3.51,60.56,2505.4,2.2,65.95,8.78,5.3,0,Normal
2024-01-02 08:07:00,29.72,45.2,1186.4,3.42,62.38,2581.1,2.21,66.45,9.22,5.55,0,Normal
2024-01-02 08:08:00,28.57,45.56,1223.9,3.42,62.79,2703.9,2.34,67.92,9.51,5.11,0,Normal
2024-01-02 08:09:00,29.94,46.26,1205.5,3.72,65.19,2739.8,2.43,67.71,9.43,5.75,0,Normal
2024-01-02 08:10:00,29.17,42.42,1186.1,3.54,61.77,2504.6,2.2,68.3,9.53,6.33,0,Normal
2024-01-02 08:11:00,29.3,44.18,1161.0,3.57,63.51,2653.8,2.43,67.34,10.38,5.47,0,Normal
2024-01-02 08:12:00,30.81,40.42,1250.6,3.21,62.05,2619.3,2.41,68.15,9.92,5.95,0,Normal
2024-01-02 08:13:00,29.67,44.92,1172.8,3.58,63.46,2659.4,2.23,65.44,9.85,5.88,0,Normal
2024-01-02 08:14:00,29.34,43.21,1188.1,3.61,65.23,2797.2,2.41,67.97,10.35,6.03,0,Normal
2024-01-02 08:15:00,28.45,47.13,1203.8,3.42,61.11,2503.5,2.21,66.69,9.25,5.95,0,Normal
2024-01-02 08:16:00,30.27,42.93,1243.5,3.92,62.39,2596.0,2.3,66.34,10.12,6.39,0,Normal
2024-01-02 08:17:00,28.92,44.92,1182.2,3.04,62.35,2681.2,2.44,68.94,10.39,5.79,0,Normal
2024-01-02 08:18:00,29.11,45.88,1198.9,3.66,63.65,2692.6,2.16,66.73,9.56,6.51,0,Normal
2024-01-02 08:19:00,29.47,44.25,1187.6,3.64,62.78,2705.3,2.36,67.27,10.25,6.38,0,Normal
2024-01-02 08:20:00,30.36,41.41,1213.5,3.61,63.87,2676.5,2.26,67.37,10.2,5.68,0,Normal
2024-01-02 08:21:00,30.06,47.79,1227.9,3.54,62.27,2605.8,2.14,65.76,9.64,6.54,0,Normal
2024-01-02 08:22:00,29.61,43.66,1199.8,3.61,63.47,2636.9,2.31,68.14,9.89,6.57,0,Normal
2024-01-02 08:23:00,29.87,40.61,1211.2,3.67,61.89,2563.0,2.29,67.71,9.61,6.21,0,Normal
2024-01-02 08:24:00,29.43,43.46,1172.0,3.35,63.89,2636.9,2.33,67.75,9.39,6.75,0,Normal
2024-01-02 08:25:00,29.82,42.12,1244.8,3.56,61.35,2591.6,2.28,67.27,9.03,6.17,0,Normal
2024-01-02 08:26:00,29.81,45.28,1228.9,3.46,62.0,2642.7,2.37,66.45,9.99,6.56,0,Normal
2024-01-02 08:27:00,30.28,43.69,1245.3,3.28,61.88,2602.9,2.41,68.74,9.38,6.92,0,Normal
2024-01-02 08:28:00,30.29,43.77,1258.1,3.64,62.85,2734.3,2.26,66.86,9.46,6.3,0,Normal
2024-01-02 08:29:00,30.08,43.01,1200.9,3.39,63.87,2654.3,2.28,67.88,9.18,6.54,0,Normal
2024-01-02 08:30:00,29.67,43.88,1204.4,3.2,60.88,2496.3,2.17,66.7,9.02,6.52,0,Normal
2024-01-02 08:31:00,30.24,42.72,1177.4,3.39,64.1,2798.6,2.56,69.54,10.54,7.4,0,Normal
2024-01-02 08:32:00,29.84,43.87,1295.3,3.34,60.38,2513.7,2.28,66.04,9.42,7.31,0,Normal
2024-01-02 08:33:00,29.36,46.1,1203.5,3.71,62.02,2595.0,2.11,65.34,9.63,6.79,0,Normal
2024-01-02 08:34:00,29.72,44.7,1240.4,3.53,61.29,2589.5,2.45,69.39,9.56,7.01,0,Normal
2024-01-02 08:35:00,29.98,44.48,1188.7,3.78,64.45,2719.7,2.23,65.89,9.96,7.51,0,Normal
2024-01-02 08:36:00,30.42,43.7,1253.2,3.37,61.08,2461.8,2.3,66.17,9.5,7.39,0,Normal
2024-01-02 08:37:00,29.89,45.23,1264.2,3.67,64.92,2865.7,2.62,69.29,10.82,7.66,0,Normal
2024-01-02 08:38:00,29.39,45.22,1206.4,4.07,63.82,2708.1,2.26,67.05,9.71,8.4,0,Normal
2024-01-02 08:39:00,30.05,44.16,1195.6,3.57,62.73,2642.4,2.22,66.3,9.73,7.73,0,Normal
2024-01-02 08:40:00,30.09,45.32,1218.4,3.67,64.51,2590.6,2.22,67.3,9.06,7.62,0,Normal
2024-01-02 08:41:00,30.15,42.44,1167.3,3.64,64.77,2603.9,2.29,67.96,9.78,7.66,0,Normal
2024-01-02 08:42:00,30.53,41.46,1229.7,3.22,63.7,2667.4,2.56,68.75,9.94,8.51,0,Normal
2024-01-02 08:43:00,30.6,40.84,1252.5,3.62,62.39,2672.4,2.17,66.17,10.08,8.14,0,Normal
2024-01-02 08:44:00,29.81,44.31,1215.3,3.56,63.73,2673.1,2.16,66.46,9.41,7.29,0,Normal
2024-01-02 08:45:00,29.82,41.25,1209.3,3.45,62.58,2642.6,2.36,67.15,9.82,7.88,0,Normal
2024-01-02 08:46:00,29.62,45.07,1225.7,3.32,62.04,2607.5,2.39,66.38,9.57,8.04,0,Normal
2024-01-02 08:47:00,30.51,42.62,1245.3,3.64,61.46,2621.7,2.42,67.92,9.56,8.32,0,Normal
2024-01-02 08:48:00,30.9,43.77,1196.6,3.31,62.96,2596.1,2.22,67.23,9.67,8.47,0,Normal
2024-01-02 08:49:00,30.04,42.62,1223.0,3.93,63.96,2775.0,2.31,67.23,9.96,8.1,0,Normal
2024-01-02 08:50:00,30.1,43.22,1282.8,3.52,62.67,2654.7,2.43,66.31,10.45,8.56,0,Normal
2024-01-02 08:51:00,30.97,43.64,1206.0,3.26,61.55,2415.3,2.23,66.22,8.52,8.89,0,Normal
2024-01-02 08:52:00,30.5,44.87,1227.9,3.4,63.91,2661.9,2.37,68.36,10.12,8.71,0,Normal
2024-01-02 08:53:00,30.49,41.8,1278.3,3.44,62.06,2628.1,2.38,66.54,9.72,8.46,0,Normal
2024-01-02 08:54:00,29.69,44.53,1241.4,3.98,61.8,2639.5,2.1,66.37,9.42,8.03,0,Normal
2024-01-02 08:55:00,30.64,42.98,1220.0,3.32,63.04,2608.4,2.44,67.71,9.93,8.7,0,Normal
2024-01-02 08:56:00,29.86,44.52,1222.3,3.48,64.05,2704.9,2.27,67.15,10.21,8.51,0,Normal
2024-01-02 08:57:00,29.77,43.72,1215.4,3.39,63.48,2698.3,2.25,66.48,9.92,8.83,0,Normal
2024-01-02 08:58:00,30.18,45.3,1204.9,3.6,63.21,2559.2,2.22,65.97,9.81,9.06,0,Normal
2024-01-02 08:59:00,30.08,40.72,1219.7,3.4,63.02,2683.4,2.12,67.17,9.65,8.98,0,Normal
2024-01-02 09:00:00,30.28,42.57,1218.6,3.27,61.52,2642.0,2.36,67.92,9.4,8.97,0,Normal
2024-01-02 09:01:00,29.69,44.94,1216.5,3.46,61.34,2510.0,2.03,65.88,9.04,8.08,0,Normal
2024-01-02 09:02:00,30.9,42.76,1219.3,3.44,62.93,2608.7,2.35,68.08,10.07,9.61,0,Normal
2024-01-02 09:03:00,31.0,43.92,1208.2,3.38,64.42,2703.7,2.46,68.62,10.02,9.47,0,Normal
2024-01-02 09:04:00,29.48,46.43,1208.6,3.39,64.17,2732.0,2.44,68.79,9.83,9.73,0,Normal
2024-01-02 09:05:00,30.96,41.54,1282.1,3.74,63.14,2701.3,2.34,66.98,10.1,9.25,0,Normal
2024-01-02 09:06:00,30.08,45.5,1223.7,3.44,62.49,2699.4,2.38,68.56,10.02,9.57,0,Normal
2024-01-02 09:07:00,30.93,40.95,1230.4,3.27,64.59,2675.8,2.43,69.05,9.84,9.6,0,Normal
2024-01-02 09:08:00,30.49,44.22,1248.6,3.41,60.31,2578.6,2.42,67.8,9.49,9.21,0,Normal
2024-01-02 09:09:00,30.55,45.42,1227.1,3.51,64.67,2644.3,2.41,67.82,9.93,9.56,0,Normal
2024-01-02 09:10:00,30.46,44.69,1276.0,3.23,62.48,2694.2,2.5,67.43,10.04,10.15,0,Normal
2024-01-02 09:11:00,31.18,41.74,1243.4,3.83,63.69,2649.3,2.37,67.82,10.08,10.15,0,Normal
2024-01-02 09:12:00,29.97,43.26,1236.9,3.67,63.37,2704.8,2.39,68.93,9.87,9.93,0,Normal
2024-01-02 09:13:00,30.91,39.77,1219.3,3.79,64.27,2729.7,2.54,67.93,10.49,9.97,0,Normal
2024-01-02 09:14:00,31.17,42.06,1256.0,3.58,63.19,2668.8,2.34,68.15,9.69,10.07,0,Normal
2024-01-02 09:15:00,30.99,40.24,1246.7,3.08,63.8,2748.3,2.55,68.4,10.79,10.96,0,Normal
2024-01-02 09:16:00,31.81,39.25,1254.9,3.81,64.15,2689.5,2.24,66.69,10.36,9.86,0,Normal
2024-01-02 09:17:00,30.4,41.19,1215.5,3.33,62.68,2570.3,2.3,66.31,9.32,10.21,0,Normal
2024-01-02 09:18:00,31.16,40.92,1227.3,3.34,62.73,2635.5,2.29,66.54,9.33,10.1,0,Normal
2024-01-02 09:19:00,30.64,42.5,1240.0,3.53,62.6,2575.8,2.33,67.76,9.91,10.84,0,Normal
2024-01-02 09:20:00,31.33,41.72,1262.3,3.78,62.6,2562.9,2.1,66.5,9.41,9.95,0,Normal
2024-01-02 09:21:00,30.72,41.49,1231.3,3.71,62.59,2596.2,2.23,66.91,9.72,10.73,0,Normal
2024-01-02 09:22:00,30.55,44.31,1238.2,3.68,62.55,2612.5,2.3,66.76,9.45,11.0,0,Normal
2024-01-02 09:23:00,31.41,40.85,1247.3,3.44,62.87,2625.1,2.34,66.64,9.71,11.38,0,Normal
2024-01-02 09:24:00,30.53,41.57,1233.0,3.43,61.06,2568.3,2.15,66.13,9.19,9.88,0,Normal
2024-01-02 09:25:00,30.08,43.89,1216.6,3.57,62.89,2689.4,2.4,67.49,10.03,10.52,0,Normal
2024-01-02 09:26:00,30.55,45.66,1231.4,3.47,61.45,2614.5,2.26,66.91,9.16,11.33,0,Normal
2024-01-02 09:27:00,31.13,42.17,1310.0,3.68,60.74,2610.6,1.9,64.36,9.05,10.78,0,Normal
2024-01-02 09:28:00,31.53,40.4,1258.4,3.67,64.11,2676.8,2.23,66.72,9.44,10.83,0,Normal
2024-01-02 09:29:00,30.9,39.78,1254.2,3.62,63.53,2750.1,2.51,68.58,10.07,10.35,0,Normal
2024-01-02 09:30:00,31.52,40.63,1261.4,2.99,60.85,2507.2,2.5,68.33,9.52,11.28,0,Normal
2024-01-02 09:31:00,30.2,43.69,1217.4,3.53,62.83,2548.2,2.31,68.06,9.71,10.54,0,Normal
2024-01-02 09:32:00,30.67,41.91,1265.8,3.48,61.46,2556.8,2.31,66.82,9.65,10.89,0,Normal
2024-01-02 09:33:00,30.76,39.83,1228.0,3.53,61.58,2546.3,2.14,66.44,9.5,11.08,0,Normal
2024-01-02 09:34:00,30.86,40.87,1263.7,3.35,64.55,2670.3,2.41,69.25,9.58,11.88,0,Normal
2024-01-02 09:35:00,30.98,44.12,1231.2,3.24,62.43,2606.0,2.49,68.63,10.22,12.43,0,Normal
2024-01-02 09:36:00,31.3,43.52,1221.9,3.59,63.95,2650.9,2.37,68.54,9.72,11.6,0,Normal
2024-01-02 09:37:00,30.74,41.04,1244.0,3.43,60.58,2558.6,2.23,66.04,9.16,10.96,0,Normal
2024-01-02 09:38:00,31.05,42.82,1213.3,3.61,64.28,2639.2,2.31,66.88,9.92,12.2,0,Normal
2024-01-02 09:39:00,30.97,40.19,1252.8,3.37,61.16,2595.0,2.4,67.42,9.53,12.0,0,Normal
2024-01-02 09:40:00,30.54,44.83,1201.0,3.78,62.82,2627.6,2.34,67.38,9.86,11.83,0,Normal
2024-01-02 09:41:00,30.96,42.34,1231.3,3.7,63.78,2672.1,2.37,68.46,10.11,12.18,0,Normal
2024-01-02 09:42:00,30.96,43.39,1203.4,3.56,65.22,2680.1,2.4,67.53,9.86,12.22,0,Normal
2024-01-02 09:43:00,30.96,39.39,1309.9,3.46,61.19,2564.1,2.2,66.32,9.3,12.04,0,Normal
2024-01-02 09:44:00,31.08,42.78,1200.2,3.67,61.25,2352.4,2.12,66.67,8.8,11.94,0,Normal
